Recency,Frequency,Monetary
2.084580737892635,-0.2951776193616089,-0.20728603737273366
-0.7353448079137119,-0.2951776193616089,-0.1849078487003174
0.5846203411871314,-0.2951776193616089,-0.173846200402557
0.594620077165168,-0.4250965025587132,-0.20214256013546752
-0.9153400555183724,-0.03533985296740041,0.18593007040495868
-0.7453445438917486,-0.03533985296740041,-0.13588954226189218
0.9446108363964523,-0.4250965025587132,-0.22140972979075352
1.9345846982220847,-0.4250965025587132,-0.22078307372397557
-0.8953405835622991,0.35441679662391234,0.11918173823348605
0.9046118924843054,-0.4250965025587132,-0.2200183974932892
-0.29535642488009756,-0.4250965025587132,-0.12674348027128068
-0.3353553687922443,-0.4250965025587132,-0.20885991246762528
-0.6753463920454919,-0.16525873616450468,-0.062372656729715086
-0.8853408475842623,5.940928774099396,7.011305442137863
-0.6153479761772717,1.3937678622007466,0.050693684157264024
-0.5353500883529781,-0.4250965025587132,-0.2111917853981755
0.6246192850992781,-0.4250965025587132,-0.19368548589856036
-0.6653466560674551,0.7441734462152251,0.022254851997093164
2.2545762495192587,-0.4250965025587132,-0.21695746643886768
-0.8753411116062256,0.6142545630181209,0.028869802272157546
-0.8453419036721156,-0.16525873616450468,-0.1487977667848472
2.1045802098487085,-0.4250965025587132,-0.19121336667242572
1.7445897146393876,-0.2951776193616089,-0.13827372928682707
1.7845886585515343,-0.4250965025587132,-0.196273363971844
-0.8853408475842623,1.133930095806538,0.47405050176138563
-0.6053482401992349,-0.4250965025587132,-0.20794385928297476
1.2646023876936263,-0.2951776193616089,-0.19997653401477505
1.5445949950786537,-0.4250965025587132,-0.20256107289054479
1.8845860183319012,0.09457903022970385,-0.10811187120947637
1.7645891865954608,-0.4250965025587132,-0.21264099711921436
-0.6053482401992349,0.2244979134268081,-0.06719334487396948
1.5345952591006171,-0.2951776193616089,-0.19391143826366855
-0.7753437518258587,0.09457903022970385,-0.11208662931687245
0.24462931793388382,-0.03533985296740041,-0.13899833514734647
-0.5653492962870882,-0.4250965025587132,-0.16969223869524752
0.3946253576044342,-0.16525873616450468,0.03636630069089533
1.2446029157375529,-0.4250965025587132,-0.20578785075482406
-0.42535299259457454,0.4843356798210166,-0.007583103921407836
-0.5353500883529781,-0.2951776193616089,-0.10785920526425684
-0.6353474481333451,-0.2951776193616089,-0.1909139519620114
-0.5553495603090515,0.2244979134268081,-0.1149293994670516
0.43462430151658094,-0.2951776193616089,-0.1442631365609515
1.2646023876936263,-0.2951776193616089,-0.1600697845259842
-0.6453471841113817,-0.4250965025587132,-0.17328521522021936
-0.6753463920454919,-0.03533985296740041,0.09292451511573925
-0.8753411116062256,-0.2951776193616089,-0.14680092667152642
1.0746074041109293,-0.4250965025587132,-0.1902327556691729
-0.7453445438917486,-0.4250965025587132,-0.2038900735010827
1.4845965792104336,-0.4250965025587132,-0.1889916872598347
-0.2053588010777673,-0.16525873616450468,-0.15363181171915727
-0.7553442798697854,1.0040112126094336,0.11789392105895305
-0.8953405835622991,0.35441679662391234,-0.07870355870443238
0.0246351264170766,-0.2951776193616089,-0.1077634816021913
0.6946174369455349,-0.4250965025587132,-0.19463604412418797
2.814561464289313,-0.4250965025587132,-0.2191724674564309
0.03463486239511329,0.09457903022970385,-0.12248600344103983
-0.38535404868242773,0.09457903022970385,-0.04468158830099666
1.954584170178158,-0.4250965025587132,-0.19505789607677915
0.31462746978014067,0.2244979134268081,-0.097204939063194
1.954584170178158,-0.4250965025587132,-0.14552535322121113
0.594620077165168,-0.2951776193616089,-0.19657723094561022
-0.8853408475842623,0.6142545630181209,0.006608485512728305
-0.9053403195403357,1.2638489790036422,0.3495952712202825
-0.8053429597599688,0.35441679662391234,0.12709674940730112
-0.5953485042211982,-0.2951776193616089,-0.15463579710500752
-0.38535404868242773,-0.2951776193616089,-0.19611085635950015
-0.42535299259457454,-0.2951776193616089,-0.10886207758426912
1.2646023876936263,-0.4250965025587132,-0.19389251614442304
-0.29535642488009756,-0.4250965025587132,-0.037146132577929855
-0.215358537055804,-0.16525873616450468,-0.05891102197362382
-0.9053403195403357,4.25198329253704,1.688706971830341
-0.9053403195403357,0.7441734462152251,0.08323750312787365
-0.28535668890206084,-0.03533985296740041,0.06519915815770808
-0.5853487682431616,-0.16525873616450468,-0.10307636135849346
-0.1053614412974004,-0.4250965025587132,-0.18963170011666827
-0.9153400555183724,3.732307759748623,2.663396464825191
0.10463301424137013,-0.4250965025587132,-0.20814198500213368
-0.8553416396501522,-0.2951776193616089,-0.18796098829387312
1.5845939389908004,-0.4250965025587132,-0.21380303785405655
-0.7953432237819321,0.2244979134268081,-0.1268703697768094
-0.8253424317160422,0.8740923294123294,0.04609226998308998
2.744563312443056,-0.4250965025587132,-0.20238743461982123
-0.16535985716562054,-0.2951776193616089,-0.19363428487001366
-0.8853408475842623,-0.4250965025587132,-0.18920873509823913
0.3546264136922874,-0.2951776193616089,-0.059291690490210075
-0.26535721694598746,-0.2951776193616089,-0.20626646906515178
-0.9153400555183724,6.8503609564791255,3.907435646884917
0.24462931793388382,-0.2951776193616089,-0.15135781821218158
2.1745783616949654,-0.4250965025587132,-0.16588777966106102
-0.25535748096795075,-0.4250965025587132,-0.19188009310937063
0.46462350945069103,-0.16525873616450468,0.28391325612158647
1.6245928829029472,-0.4250965025587132,-0.19719275635400843
-0.6153479761772717,0.35441679662391234,0.06007237690801154
-0.4053535206385011,-0.2951776193616089,-0.12511840414784234
-0.28535668890206084,-0.4250965025587132,-0.19949568957277136
2.744563312443056,-0.4250965025587132,-0.21549935019112507
-0.8653413756281889,0.09457903022970385,-0.03350640728776317
2.1245796818047817,-0.4250965025587132,-0.2107743857089362
-0.6353474481333451,-0.16525873616450468,-0.061182789348923586
0.9146116284623421,-0.16525873616450468,-0.13737325902390812
-0.505350880418868,-0.16525873616450468,-0.16803822286002193
-0.5253503523749414,-0.03533985296740041,-0.07589195439771647
-0.0053640815170334765,-0.2951776193616089,-0.052266018920934215
-0.7053455999796019,-0.03533985296740041,0.22023921179459105
-0.6853461280235285,-0.2951776193616089,-0.16440183676736914
-0.6353474481333451,-0.2951776193616089,-0.18540427606405266
2.0945804738706717,-0.16525873616450468,-0.10110400869360806
0.5246219253189112,-0.2951776193616089,-0.18510820055115226
-0.8653413756281889,-0.2951776193616089,-0.15768671056688732
-0.7353448079137119,-0.2951776193616089,-0.1214386084875087
-0.5953485042211982,0.09457903022970385,-0.03892926405036014
0.8346137406380486,-0.4250965025587132,-0.2069398738971245
-0.345355104770281,-0.16525873616450468,-0.1824190334866132
-0.7053455999796019,-0.4250965025587132,-0.20471485528701955
-0.7653440158478221,0.2244979134268081,0.016669487622152337
-0.7353448079137119,-0.4250965025587132,-0.22222226785247268
0.6646182290114249,-0.4250965025587132,-0.18530743933614915
-0.6753463920454919,-0.03533985296740041,-0.1351393358870994
1.1946042358473694,-0.2951776193616089,-0.1983592493522025
-0.8653413756281889,-0.03533985296740041,-0.1529205626486935
1.6045934109468738,-0.4250965025587132,-0.2185714119039263
-0.3353553687922443,0.6142545630181209,0.1488093247086104
-0.8153426957380054,-0.4250965025587132,-0.18778178469395973
-0.2753569529240241,-0.4250965025587132,-0.1931957369298529
-0.6753463920454919,-0.16525873616450468,-0.13174559814712444
-0.0053640815170334765,-0.16525873616450468,-0.08834270886126523
-0.4053535206385011,-0.2951776193616089,-0.05684851097586271
0.3646261496703241,-0.4250965025587132,-0.05044504321001289
0.03463486239511329,-0.16525873616450468,0.06709248314809757
-0.3553548407483177,-0.4250965025587132,-0.10669271226606275
-0.8353421676940789,2.692956694171789,0.6746104959079492
0.7646155887917918,-0.16525873616450468,-0.18478986372149242
-0.3553548407483177,-0.4250965025587132,-0.20397132730725462
2.3345741373435525,-0.4250965025587132,-0.20564203913004978
-0.9153400555183724,0.09457903022970385,-0.08935559877381925
-0.7453445438917486,0.4843356798210166,0.017883842451379237
1.5545947310566903,-0.4250965025587132,-0.19399714433319235
-0.345355104770281,-0.03533985296740041,-0.17220554135738708
-0.18535932912169392,-0.4250965025587132,-0.21181844146495343
-0.6153479761772717,-0.16525873616450468,-0.11615933721801003
-0.8553416396501522,-0.2951776193616089,0.12731824950905743
0.30462773380210395,-0.03533985296740041,0.11519807559938619
-0.9053403195403357,0.4843356798210166,0.08039139378018059
-0.6953458640015652,1.133930095806538,0.4846914111723927
0.2746285258679939,-0.16525873616450468,-0.18466742647931558
2.654565688640726,-0.4250965025587132,-0.16787682831351605
-0.38535404868242773,0.09457903022970385,-0.029150980663780853
-0.28535668890206084,-0.4250965025587132,-0.2143751536947739
-0.06536249738525363,-0.4250965025587132,-0.2149828876423063
-0.37535431270439107,-0.4250965025587132,-0.08649835876774653
-0.7153453359576386,1.133930095806538,0.13034912778585372
-0.8853408475842623,2.043362278186268,1.6819350792721226
-0.8953405835622991,0.09457903022970385,-0.09545186036838894
-0.8153426957380054,0.09457903022970385,0.06965476070710787
-0.8553416396501522,0.09457903022970385,-0.14036740612805138
0.9646103083525256,-0.2951776193616089,-0.17162229485829003
-0.215358537055804,-0.4250965025587132,-0.2009226399770508
1.114606348023076,-0.4250965025587132,-0.18912525516039128
0.2746285258679939,-0.2951776193616089,-0.16173047875623764
0.004635654461003215,-0.4250965025587132,-0.18162875674165346
-0.9153400555183724,0.7441734462152251,-0.018352015903781733
-0.6553469200894184,-0.03533985296740041,-0.15757874318060408
2.054581529958525,-0.4250965025587132,-0.136638635570847
-0.6853461280235285,-0.16525873616450468,-0.16518654818313905
-0.6453471841113817,-0.03533985296740041,0.06059329172018221
-0.42535299259457454,-0.4250965025587132,-0.1933983149123637
2.3345741373435525,-0.4250965025587132,-0.2106764359151947
-0.7653440158478221,-0.2951776193616089,-0.18478763758981648
0.9046118924843054,-0.16525873616450468,-0.14555985826218823
-0.2053588010777673,0.09457903022970385,0.09110576553649391
-0.5553495603090515,-0.2951776193616089,-0.19100744949240103
-0.1253609132534738,-0.03533985296740041,0.03571404410984409
-0.3553548407483177,0.6142545630181209,0.05923980366120888
-0.8053429597599688,-0.2951776193616089,-0.15830446210696147
-0.42535299259457454,-0.2951776193616089,-0.19775262847050806
-0.42535299259457454,-0.2951776193616089,-0.09303539443415293
-0.3353553687922443,-0.2951776193616089,-0.18520058501570388
2.594567272772506,-0.4250965025587132,-0.20885991246762528
-0.38535404868242773,-0.4250965025587132,-0.18894939075799178
-0.9053403195403357,0.2244979134268081,-0.02335635991130143
0.004635654461003215,-0.03533985296740041,-0.1525387810662693
-0.6953458640015652,-0.4250965025587132,-0.20311649274369256
-0.17535959314365723,-0.4250965025587132,-0.18918758684731768
-0.8153426957380054,-0.03533985296740041,-0.1763227718920435
0.7646155887917918,-0.2951776193616089,-0.13423997869001847
-0.345355104770281,-0.2951776193616089,-0.19048430854855442
0.03463486239511329,-0.2951776193616089,-0.09028723488020138
2.024582322024415,-0.4250965025587132,-0.19381682766744096
0.16463143010959028,-0.2951776193616089,-0.16027013637681908
1.7145905067052774,-0.4250965025587132,-0.12539667060733523
0.8746126845501954,-0.4250965025587132,-0.1861166382003544
0.7646155887917918,-0.4250965025587132,-0.21035142069050705
-0.5753490322651249,-0.4250965025587132,-0.2200562417317802
-0.6953458640015652,-0.16525873616450468,-0.16474911330881625
-0.7553442798697854,-0.03533985296740041,-0.13463066479914645
-0.7053455999796019,0.09457903022970385,0.34107363916477296
-0.13536064923151048,-0.16525873616450468,-0.1655260332637203
-0.2753569529240241,-0.4250965025587132,-0.21794809503466228
2.684564896574836,-0.4250965025587132,-0.21667919997937482
-0.8953405835622991,0.2244979134268081,0.04214422545580523
-0.8153426957380054,-0.03533985296740041,-0.14510238820278198
0.8346137406380486,-0.16525873616450468,-0.15296174608469845
1.2546026517155897,-0.2951776193616089,0.1338331351652882
-0.8553416396501522,0.35441679662391234,0.16328585899726725
-0.9053403195403357,-0.2951776193616089,-0.17906647918264315
0.6146195491212414,-0.2951776193616089,-0.19208489722355737
-0.8753411116062256,0.09457903022970385,-0.1145810098597665
-0.13536064923151048,-0.16525873616450468,-0.161911908487827
-0.7153453359576386,-0.2951776193616089,-0.2024074698049047
-0.7053455999796019,-0.2951776193616089,-0.2091604402438776
2.154578889738892,-0.03533985296740041,-0.15406479433012818
0.5346216612969479,-0.4250965025587132,-0.219050030214254
-0.8553416396501522,1.7835245117920593,0.7764170627780091
-0.7353448079137119,0.4843356798210166,0.0789800262976328
-0.215358537055804,-0.2951776193616089,-0.20685639395927666
1.9445844342001213,-0.4250965025587132,-0.1985696187955791
-0.4353527285726112,-0.4250965025587132,-0.18199718153402203
-0.6153479761772717,0.2244979134268081,0.04591974477820438
1.144605555957186,-0.4250965025587132,-0.1881869406589813
-0.7753437518258587,-0.2951776193616089,-0.20612844890124332
-0.1953590650997306,-0.4250965025587132,-0.13121021347906017
-0.3253556328142076,-0.4250965025587132,-0.2057555718455229
-0.5353500883529781,-0.03533985296740041,-0.019687694909347485
-0.6253477121553084,1.0040112126094336,0.06174642792832061
-0.6553469200894184,0.09457903022970385,-0.12557364807557267
-0.8853408475842623,1.3937678622007466,0.5578064799370621
-0.7553442798697854,-0.4250965025587132,-0.19236316368305023
-0.7253450719356752,0.2244979134268081,0.23366278580052685
-0.26535721694598746,-0.2951776193616089,-0.08710943191279286
1.2046039718254062,-0.4250965025587132,-0.1933827319906321
-0.8053429597599688,0.2244979134268081,-0.13310131233777364
-0.6253477121553084,-0.4250965025587132,-0.2194841258910629
-0.49535114444083134,0.6142545630181209,0.15779621828439203
-0.8853408475842623,0.2244979134268081,0.02509428294975834
-0.7753437518258587,0.09457903022970385,-0.07290559875443901
-0.8253424317160422,1.0040112126094336,0.2062646701988593
1.1846044998693328,-0.4250965025587132,-0.15727932847018977
-0.4653519365067213,-0.16525873616450468,-0.0006242163024102573
0.41462482956050756,-0.2951776193616089,-0.16907003489182146
-0.49535114444083134,0.35441679662391234,0.2820455316454704
-0.8253424317160422,0.09457903022970385,0.0919427910466484
0.23462958195584713,-0.16525873616450468,-0.12093438966290761
1.0546079321548558,-0.2951776193616089,-0.15060649877155083
1.8545868103977912,-0.4250965025587132,-0.19143486677418206
0.17463116608762697,-0.16525873616450468,-0.17538223125895763
-0.15536012118758386,-0.4250965025587132,-0.1718026115240414
-0.39535378466046445,-0.4250965025587132,-0.1259264899462096
0.6946174369455349,-0.03533985296740041,0.25517278311932534
-0.4553522005286846,-0.16525873616450468,-0.06979791893482272
-0.7553442798697854,-0.2951776193616089,-0.15648459946187815
0.6246192850992781,-0.16525873616450468,-0.15769784122526703
1.3246008035618464,-0.4250965025587132,-0.17905757465593938
-0.8553416396501522,-0.2951776193616089,-0.16302163512828452
0.2946279978240673,-0.2951776193616089,-0.1915573040163589
-0.31535589683617093,-0.4250965025587132,-0.21636531541306686
-0.29535642488009756,-0.2951776193616089,-0.1759788345481103
-0.7453445438917486,0.4843356798210166,0.03452195059737665
-0.8553416396501522,1.9134433949891636,1.696108859652851
-0.9053403195403357,0.8740923294123294,0.10317028615426657
-0.7053455999796019,-0.16525873616450468,-0.15580674236655354
-0.6353474481333451,0.09457903022970385,-0.06908444373268299
1.924584962244048,-0.4250965025587132,-0.15828220079020205
0.8346137406380486,-0.2951776193616089,-0.2116481423917438
-0.14536038520954717,-0.16525873616450468,-0.05435190430129271
-0.5953485042211982,-0.4250965025587132,-0.21109160947275807
-0.5153506163969047,1.0040112126094336,0.16825458489797188
1.7345899786613508,-0.4250965025587132,-0.21229260751192927
-0.6553469200894184,-0.03533985296740041,-0.15608166962853245
0.16463143010959028,-0.03533985296740041,-0.043291369069370304
1.9145852262660112,-0.4250965025587132,-0.21078106410396402
-0.8353421676940789,0.09457903022970385,-0.08237556290390023
2.1245796818047817,-0.4250965025587132,-0.18240456363071958
-0.7553442798697854,-0.03533985296740041,0.3929157936341318
-0.6053482401992349,-0.2951776193616089,-0.14495768964384567
-0.9153400555183724,2.4331189277775804,1.5095067111144493
-0.7253450719356752,-0.4250965025587132,-0.20294841980215883
0.31462746978014067,-0.2951776193616089,-0.19906493309347642
-0.2753569529240241,-0.4250965025587132,-0.21774106478879957
0.1346322221754802,-0.4250965025587132,-0.14726396206012254
-0.9153400555183724,2.4331189277775804,0.6794178272621482
-0.6853461280235285,1.653605628594955,0.4633661827826975
1.7445897146393876,-0.4250965025587132,-0.20759658274152767
-0.8753411116062256,1.9134433949891636,0.4554367017529888
-0.8253424317160422,1.0040112126094336,0.9367742319228819
-0.6353474481333451,0.09457903022970385,-0.07951164450279966
1.7445897146393876,-0.4250965025587132,-0.21105265216842908
-0.28535668890206084,-0.2951776193616089,-0.18632589457789303
2.2745757214753324,-0.4250965025587132,-0.1984416162242124
-0.8853408475842623,0.4843356798210166,-0.06802146585742025
-0.6053482401992349,-0.4250965025587132,-0.21122072510996276
-0.8753411116062256,-0.16525873616450468,-0.12315272987798474
0.3646261496703241,-0.4250965025587132,-0.21482371922747637
-0.5153506163969047,0.09457903022970385,-0.17244373744671296
0.09463327826333344,0.2244979134268081,-0.11123068168747242
0.32462720575817733,-0.4250965025587132,-0.1862813719443742
-0.5953485042211982,-0.4250965025587132,-0.22295689130553387
2.0945804738706717,-0.2951776193616089,-0.12545009776755783
2.724563840486983,-0.4250965025587132,-0.20774684662965381
-0.8853408475842623,0.6142545630181209,-0.11640309863652579
-0.9053403195403357,1.7835245117920593,0.26408621434980084
-0.8953405835622991,-0.4250965025587132,-0.20672059992704414
-0.8253424317160422,1.133930095806538,5.392038409307901
-0.3553548407483177,-0.4250965025587132,-0.21036255134888676
2.3245744013655156,-0.4250965025587132,-0.21953755305128553
-0.8453419036721156,1.2638489790036422,0.2257544530217396
-0.8053429597599688,-0.4250965025587132,-0.17974099708045385
-0.8853408475842623,1.653605628594955,7.025237687231752
-0.5553495603090515,-0.4250965025587132,-0.21163144640417425
-0.7653440158478221,0.8740923294123294,0.11748208669890363
0.4546237734726543,-0.4250965025587132,-0.2066671727668215
-0.18535932912169392,0.2244979134268081,0.43722360544626176
-0.8753411116062256,0.09457903022970385,-0.10494074663709566
0.6246192850992781,-0.2951776193616089,-0.20396687504390273
1.4645971072543602,-0.4250965025587132,-0.08709273592522328
-0.4053535206385011,0.35441679662391234,0.07285482499127582
-0.6153479761772717,-0.2951776193616089,-0.16148115200853205
-0.1953590650997306,-0.4250965025587132,-0.21198206214313522
-0.8853408475842623,1.0040112126094336,0.4045395401800677
-0.7853434878038954,-0.03533985296740041,-0.150913704942831
-0.6953458640015652,0.35441679662391234,0.09644291622956705
-0.8853408475842623,-0.03533985296740041,-0.02318160857473989
1.8145878664856443,-0.2951776193616089,-0.1850091376915728
-0.7253450719356752,0.09457903022970385,-0.07412440584701778
0.5146221893408744,-0.4250965025587132,-0.21801487898494057
-0.8853408475842623,-0.03533985296740041,0.08141652741695232
-0.085361969341327,-0.4250965025587132,-0.18133045509707713
-0.8153426957380054,-0.16525873616450468,0.07479155954934617
-0.8453419036721156,-0.16525873616450468,-0.14943555351000487
0.30462773380210395,-0.16525873616450468,-0.1490370759400111
-0.31535589683617093,-0.2951776193616089,-0.15707452435600303
-0.9053403195403357,0.09457903022970385,-0.102939454260423
2.2645759854972956,-0.4250965025587132,-0.17450402231279813
-0.9053403195403357,0.8740923294123294,0.17111627716739652
0.3746258856483608,-0.16525873616450468,-0.1606207521157801
-0.9053403195403357,1.3937678622007466,0.29402991152290914
-0.9053403195403357,-0.2951776193616089,-0.12052366836869613
-0.4653519365067213,-0.4250965025587132,-0.18174896785215439
-0.8853408475842623,-0.2951776193616089,-0.12395525034716216
-0.8953405835622991,-0.03533985296740041,-0.12617247749640131
2.8045617283112767,-0.4250965025587132,-0.19332596563289556
0.41462482956050756,-0.4250965025587132,-0.2151431691229742
-0.4553522005286846,-0.03533985296740041,0.1884990263589968
-0.8353421676940789,0.09457903022970385,0.23845342116715604
-0.14536038520954717,-0.2951776193616089,-0.17422686891914324
1.4145984273641767,-0.4250965025587132,-0.21053507655377232
1.2846018596496998,-0.4250965025587132,-0.1783207250712023
-0.5653492962870882,-0.2951776193616089,-0.15472150317453134
-0.17535959314365723,-0.2951776193616089,-0.15887880407935476
1.4645971072543602,-0.2951776193616089,-0.07825610623756786
1.7345899786613508,-0.4250965025587132,-0.2148148147007726
-0.8253424317160422,6.590523190084917,12.818221119863527
-0.7253450719356752,-0.2951776193616089,-0.18073941713711428
-0.5253503523749414,-0.4250965025587132,-0.17152657119622447
-0.7253450719356752,0.8740923294123294,0.2873559687584323
1.2346031797595163,-0.16525873616450468,-0.10586013901926011
0.8146142686819752,-0.2951776193616089,-0.19582479843914147
-0.05536276140721694,-0.03533985296740041,0.04421341484859414
-0.215358537055804,-0.2951776193616089,-0.04640572728401446
1.8345873384417177,-0.4250965025587132,-0.21462670657415542
-0.5353500883529781,-0.03533985296740041,-0.16541250054824722
0.05463433435118667,-0.4250965025587132,-0.1875402494071199
-0.8153426957380054,-0.03533985296740041,-0.17785101128757833
-0.5953485042211982,-0.4250965025587132,-0.21306618826931945
-0.3253556328142076,-0.16525873616450468,0.13063073344286052
2.0445817939804884,-0.03533985296740041,-0.16381970333411006
-0.06536249738525363,-0.03533985296740041,-0.16687395599350377
-0.8353421676940789,0.35441679662391234,-0.049912997739462533
-0.5153506163969047,-0.2951776193616089,-0.14994311153211984
-0.8153426957380054,2.692956694171789,0.30050906776574104
-0.25535748096795075,-0.4250965025587132,-0.1776228327907942
2.3845728172337357,-0.4250965025587132,-0.20603272523917776
-0.6153479761772717,0.2244979134268081,0.0006313219628215741
-0.9053403195403357,1.3937678622007466,0.2899972739919385
-0.9053403195403357,1.133930095806538,0.293412159982835
-0.24535774498991408,-0.2951776193616089,-0.13304454598003712
-0.8753411116062256,2.1732811613833722,1.035243827410703
1.0946068760670027,-0.2951776193616089,-0.11539020872397177
0.1446319581535169,-0.4250965025587132,-0.19068688653106522
-0.7453445438917486,-0.03533985296740041,-0.14996203365136537
1.2546026517155897,-0.4250965025587132,-0.2073962308906928
-0.3253556328142076,0.35441679662391234,-0.14483747853334475
-0.9053403195403357,-0.4250965025587132,-0.2112685869409955
-0.7553442798697854,-0.2951776193616089,-0.17608568886855558
1.4645971072543602,-0.4250965025587132,-0.1915061029878122
0.0246351264170766,-0.4250965025587132,-0.21114281050130476
-0.8153426957380054,0.2244979134268081,0.0027539385158331198
0.1346322221754802,0.2244979134268081,-0.015899931862730605
-0.39535378466046445,0.6142545630181209,0.021416713421100634
-0.02536355347310686,-0.4250965025587132,-0.10888099970351464
-0.6153479761772717,0.09457903022970385,-0.116238364892506
-0.8053429597599688,0.2244979134268081,-0.02882485237325521
-0.8953405835622991,-0.03533985296740041,-0.023306271948592708
-0.9053403195403357,1.653605628594955,-0.004864997145081517
-0.49535114444083134,-0.4250965025587132,-0.20916823170474338
-0.8853408475842623,-0.4250965025587132,-0.2180215573799684
1.5445949950786537,-0.2951776193616089,-0.15764218793336846
-0.505350880418868,0.6142545630181209,0.15406076933215979
0.8446134766160853,-0.4250965025587132,-0.15199115267398733
-0.0053640815170334765,-0.16525873616450468,-0.11771317712781819
0.17463116608762697,-0.03533985296740041,-0.11564287466919128
-0.6353474481333451,0.09457903022970385,0.018488237201397723
-0.6653466560674551,0.7441734462152251,0.14495143851420134
-0.4053535206385011,-0.16525873616450468,-0.05581892507573911
0.9146116284623421,-0.16525873616450468,-0.1249948538398275
-0.49535114444083134,0.09457903022970385,-6.87964492624715e-05
-0.4353527285726112,-0.03533985296740041,-0.06522210527492202
-0.7053455999796019,-0.03533985296740041,-0.14409395055357985
-0.17535959314365723,0.09457903022970385,0.12201115159360951
-0.11536117727543709,-0.2951776193616089,-0.17339652180401652
2.8045617283112767,-0.4250965025587132,-0.21011211153534318
2.3345741373435525,-0.4250965025587132,-0.2116870996960728
-0.49535114444083134,0.8740923294123294,0.036971808506751816
-0.6253477121553084,-0.2951776193616089,-0.12893176770873255
0.9146116284623421,-0.4250965025587132,-0.20424625456923357
1.4245981633422133,-0.2951776193616089,-0.19680540944239436
-0.8353421676940789,0.7441734462152251,0.06011467340985446
1.274602123671663,-0.2951776193616089,-0.03954033719540647
0.18463090206566365,-0.16525873616450468,-0.0639598886146624
1.8545868103977912,-0.4250965025587132,-0.21280907006074803
2.2545762495192587,-0.4250965025587132,-0.19435332540134323
-0.8553416396501522,-0.16525873616450468,-0.016099170647727493
-0.9053403195403357,0.09457903022970385,0.09249709783395824
1.6745915627931307,-0.2951776193616089,-0.12016971343222123
-0.28535668890206084,0.09457903022970385,0.11698677240100634
-0.8353421676940789,0.6142545630181209,1.1822197190514827
0.4946227173848011,-0.4250965025587132,-0.21467568147102617
-0.4153532566165378,-0.2951776193616089,-0.09853282660789396
-0.8453419036721156,0.4843356798210166,0.06339376536851839
0.6246192850992781,-0.2951776193616089,-0.1908594117359508
0.16463143010959028,-0.2951776193616089,-0.16901994692911276
0.7046171729235716,-0.16525873616450468,-0.05926497691009876
2.3945725532117725,-0.4250965025587132,-0.17319728301901963
1.3346005395398832,-0.4250965025587132,-0.21553051603458825
-0.18535932912169392,-0.2951776193616089,-0.17928464008688558
-0.4153532566165378,-0.03533985296740041,-0.16570412379779575
0.06463407032922336,-0.16525873616450468,-0.10339803738566723
-0.7753437518258587,-0.16525873616450468,0.2381195014157646
1.0446081961768192,-0.4250965025587132,-0.21311293703451425
-0.8953405835622991,1.3937678622007466,0.18396217000342513
-0.6153479761772717,-0.2951776193616089,-0.16177722752143245
-0.7153453359576386,-0.03533985296740041,-0.015435783408296495
-0.6853461280235285,-0.16525873616450468,0.2871778782243568
-0.8453419036721156,-0.16525873616450468,-0.20837238963059376
1.2046039718254062,-0.4250965025587132,-0.18054908287882115
-0.8353421676940789,0.2244979134268081,-0.12660323397569628
-0.8153426957380054,0.09457903022970385,0.029603312659380755
-0.9053403195403357,0.8740923294123294,0.20419882000358427
-0.8453419036721156,0.6142545630181209,0.31424541327214683
-0.8953405835622991,-0.03533985296740041,-0.1115434531879424
-0.5253503523749414,-0.4250965025587132,-0.209533317299598
-0.7453445438917486,-0.03533985296740041,-0.08274064849875487
-0.8453419036721156,5.16141547491677,5.507295263764009
-0.8453419036721156,0.6142545630181209,0.21336714331095522
-0.7353448079137119,-0.4250965025587132,-0.223224027106647
0.24462931793388382,-0.4250965025587132,-0.15678067497477857
1.3046013316057732,-0.4250965025587132,-0.185351961969668
-0.215358537055804,-0.16525873616450468,-0.021117984511140806
-0.4153532566165378,-0.2951776193616089,0.004967826467558395
-0.03536328945114355,0.2244979134268081,0.10541088768610314
-0.8453419036721156,0.6142545630181209,0.03381960605361667
1.5045960511665069,-0.4250965025587132,-0.19349849083778115
-0.4553522005286846,0.2244979134268081,-0.048651894145040876
0.1446319581535169,-0.4250965025587132,-0.21467568147102617
-0.47535167248475796,0.2244979134268081,0.04813363272992966
-0.2753569529240241,-0.4250965025587132,-0.1714241691391311
1.144605555957186,-0.2951776193616089,-0.17485129885424525
-0.8153426957380054,0.09457903022970385,-0.057649918379202164
0.22462984597781044,-0.2951776193616089,-0.16068530993438243
1.4945963151884702,-0.4250965025587132,-0.2075687560955784
0.7046171729235716,-0.4250965025587132,-0.1933437746863031
-0.7553442798697854,0.35441679662391234,0.3257444964442299
0.31462746978014067,-0.2951776193616089,-0.17653536746709605
-0.6953458640015652,-0.16525873616450468,-0.1345115667544835
-0.24535774498991408,-0.4250965025587132,-0.18181797793410862
-0.7553442798697854,0.4843356798210166,0.0560453047062308
-0.7653440158478221,-0.2951776193616089,-0.1774035588207138
-0.7553442798697854,-0.03533985296740041,-0.04828235628683433
0.6846177009674982,-0.2951776193616089,-0.16255971280552636
1.5045960511665069,-0.4250965025587132,-0.19358085770979103
1.2646023876936263,-0.4250965025587132,-0.2130394746892081
-0.47535167248475796,0.4843356798210166,0.013166669430056168
-0.7153453359576386,-0.03533985296740041,-0.15361734186326365
